"","ask","base_volume","bid","date","high","last","low","marketName","moy_prev_dev","open_buy_orders","open_sell_orders","volume"
"170",0.00103136,3.35361544,0.00103042,"2020-03-27T14:22:39.36",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,402,3067,3250.05538286
"171",0.00103136,3.35361544,0.00103073,"2020-03-27T14:22:44.34",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,399,3068,3250.05538286
"172",0.00103136,3.35361544,0.00103073,"2020-03-27T14:22:49.31",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3068,3250.05538286
"173",0.00103136,3.35361544,0.00103073,"2020-03-27T14:22:54.313",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3069,3250.05538286
"174",0.00103136,3.35361544,0.00103073,"2020-03-27T14:22:59.34",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,400,3070,3250.05538286
"175",0.00103136,3.35361544,0.00103075,"2020-03-27T14:23:04.36",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,402,3067,3250.05538286
"176",0.00103136,3.35361544,0.00102972,"2020-03-27T14:23:09.43",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,400,3068,3250.05538286
"177",0.00103136,3.35361544,0.00102973,"2020-03-27T14:23:14.337",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3065,3250.05538286
"178",0.00103136,3.35361544,0.00103004,"2020-03-27T14:23:19.343",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3070,3250.05538286
"179",0.00103136,3.35361544,0.00103005,"2020-03-27T14:23:24.37",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,402,3069,3250.05538286
"180",0.00103136,3.35361544,0.00103015,"2020-03-27T14:23:29.347",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,402,3068,3250.05538286
"181",0.00103136,3.35361544,0.00103015,"2020-03-27T14:23:34.37",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3067,3250.05538286
"182",0.00103136,3.35361544,0.00103016,"2020-03-27T14:23:39.363",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,403,3068,3250.05538286
"183",0.00103136,3.35361544,0.00103026,"2020-03-27T14:23:44.377",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,402,3066,3250.05538286
"184",0.00103136,3.35361544,0.00103027,"2020-03-27T14:23:49.367",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,403,3068,3250.05538286
"185",0.00103136,3.35361544,0.00103028,"2020-03-27T14:23:54.367",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,403,3069,3250.05538286
"186",0.00103136,3.35361544,0.00103028,"2020-03-27T14:23:59.353",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,403,3067,3250.05538286
"187",0.00103136,3.35361544,0.00103028,"2020-03-27T14:24:04.363",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,403,3068,3250.05538286
"188",0.00103136,3.35361544,0.00103029,"2020-03-27T14:24:09.553",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,405,3068,3250.05538286
"189",0.00103136,3.35361544,0.00103061,"2020-03-27T14:24:14.37",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,402,3068,3250.05538286
"190",0.00103136,3.35361544,0.00102928,"2020-03-27T14:24:24.383",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,399,3068,3250.05538286
"191",0.00103136,3.35361544,0.00102959,"2020-03-27T14:24:29.353",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3065,3250.05538286
"192",0.00103136,3.35361544,0.0010299,"2020-03-27T14:24:34.363",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,397,3063,3250.05538286
"193",0.00103136,3.35361544,0.00103022,"2020-03-27T14:24:39.343",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,397,3064,3250.05538286
"194",0.00103136,3.35361544,0.00103023,"2020-03-27T14:24:44.34",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,398,3065,3250.05538286
"195",0.00103136,3.35361544,0.00103025,"2020-03-27T14:24:49.38",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,400,3065,3250.05538286
"196",0.00103136,3.35361544,0.00103026,"2020-03-27T14:24:54.35",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,400,3065,3250.05538286
"197",0.00103136,3.35361544,0.00103027,"2020-03-27T14:24:59.353",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3069,3250.05538286
"198",0.00103136,3.35361544,0.00103027,"2020-03-27T14:25:04.343",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,400,3071,3250.05538286
"199",0.00103136,3.35361544,0.00103027,"2020-03-27T14:25:09.36",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3071,3250.05538286
"200",0.00103136,3.35361544,0.00103027,"2020-03-27T14:25:14.38",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3070,3250.05538286
"201",0.00103136,3.35361544,0.00103027,"2020-03-27T14:25:19.36",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3071,3250.05538286
"202",0.00103136,3.35361544,0.00102996,"2020-03-27T14:25:24.37",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,398,3070,3250.05538286
"203",0.00103136,3.35361544,0.00102937,"2020-03-27T14:25:29.367",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,399,3070,3250.05538286
"204",0.00103136,3.35361544,0.00102938,"2020-03-27T14:25:34.38",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,402,3071,3250.05538286
"205",0.00103136,3.35361544,0.0010297,"2020-03-27T14:25:39.377",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,400,3071,3250.05538286
"206",0.00103136,3.35361544,0.00103002,"2020-03-27T14:25:44.403",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,400,3071,3250.05538286
"207",0.00103136,3.35361544,0.00103013,"2020-03-27T14:25:49.373",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,400,3072,3250.05538286
"208",0.00103136,3.35361544,0.00103023,"2020-03-27T14:25:54.373",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,398,3071,3250.05538286
"209",0.00103136,3.35361544,0.00102906,"2020-03-27T14:25:59.57",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,397,3069,3250.05538286
"210",0.00103136,3.35361544,0.00102938,"2020-03-27T14:26:04.387",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,400,3070,3250.05538286
"211",0.00103136,3.35361544,0.0010297,"2020-03-27T14:26:09.38",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,400,3071,3250.05538286
"212",0.00103136,3.35361544,0.00102981,"2020-03-27T14:26:14.377",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,400,3071,3250.05538286
"213",0.00103136,3.35361544,0.00103012,"2020-03-27T14:26:19.423",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3071,3250.05538286
"214",0.00103136,3.35361544,0.00103024,"2020-03-27T14:26:29.507",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3071,3250.05538286
"215",0.00103136,3.35361544,0.00103015,"2020-03-27T14:26:34.437",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,402,3070,3250.05538286
"216",0.00103136,3.35361544,0.00103015,"2020-03-27T14:26:39.453",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,402,3071,3250.05538286
"217",0.00103136,3.35361544,0.00103015,"2020-03-27T14:26:44.45",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3071,3250.05538286
"218",0.00103136,3.35361544,0.00103015,"2020-03-27T14:26:49.46",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3071,3250.05538286
"219",0.00103136,3.35361544,0.00103015,"2020-03-27T14:26:54.457",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3071,3250.05538286
"220",0.00103136,3.35361544,0.00103015,"2020-03-27T14:26:59.46",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3071,3250.05538286
"221",0.00103136,3.35361544,0.00103016,"2020-03-27T14:27:04.467",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3071,3250.05538286
"222",0.00103136,3.35361544,0.00103017,"2020-03-27T14:27:09.45",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,400,3071,3250.05538286
"223",0.00103136,3.35361544,0.00103017,"2020-03-27T14:27:14.433",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3071,3250.05538286
"224",0.00103136,3.35361544,0.00103017,"2020-03-27T14:27:19.44",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3071,3250.05538286
"225",0.00103136,3.35361544,0.00103017,"2020-03-27T14:27:24.483",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3072,3250.05538286
"226",0.00103136,3.35361544,0.00103017,"2020-03-27T14:27:29.45",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,400,3071,3250.05538286
"227",0.00103136,3.35361544,0.00103017,"2020-03-27T14:27:34.463",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3071,3250.05538286
"228",0.00103136,3.35361544,0.00103017,"2020-03-27T14:27:39.453",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3071,3250.05538286
"229",0.00103136,3.35361544,0.00103017,"2020-03-27T14:27:44.543",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3070,3250.05538286
"230",0.00103136,3.35361544,0.00103017,"2020-03-27T14:27:49.463",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3071,3250.05538286
"231",0.00103136,3.35361544,0.00103016,"2020-03-27T14:27:54.487",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,399,3069,3250.05538286
"232",0.00103136,3.35361544,0.00103016,"2020-03-27T14:27:59.573",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3069,3250.05538286
"233",0.00103136,3.35361544,0.00103016,"2020-03-27T14:28:04.487",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,400,3070,3250.05538286
"234",0.00103136,3.35361544,0.00103016,"2020-03-27T14:28:09.533",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,399,3070,3250.05538286
"235",0.00103136,3.35361544,0.00103016,"2020-03-27T14:28:14.517",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,399,3070,3250.05538286
"236",0.00103136,3.35361544,0.00103026,"2020-03-27T14:28:19.49",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,402,3070,3250.05538286
"237",0.00103136,3.35361544,0.00103026,"2020-03-27T14:28:24.533",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3070,3250.05538286
"238",0.00103136,3.35361544,0.00103026,"2020-03-27T14:28:29.48",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,402,3070,3250.05538286
"239",0.00103136,3.35361544,0.00103026,"2020-03-27T14:28:39.48",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,402,3070,3250.05538286
"240",0.00103136,3.35361544,0.00103026,"2020-03-27T14:28:44.63",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,401,3071,3250.05538286
"241",0.00103136,3.35361544,0.00103026,"2020-03-27T14:28:49.47",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,402,3070,3250.05538286
"242",0.00103136,3.35361544,0.00103026,"2020-03-27T14:28:54.627",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,403,3067,3250.05538286
"243",0.00103136,3.35361544,0.00103026,"2020-03-27T14:28:59.47",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.0010261,402,3071,3250.05538286
"244",0.00103136,3.34848489,0.00103026,"2020-03-27T14:29:04.69",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,401,3070,3245.05533286
"245",0.00103136,3.34848489,0.00103026,"2020-03-27T14:29:09.457",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,403,3069,3245.05533286
"246",0.00103136,3.34848489,0.00103026,"2020-03-27T14:29:14.62",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,400,3069,3245.05533286
"247",0.00103136,3.34848489,0.00103026,"2020-03-27T14:29:19.47",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,402,3069,3245.05533286
"248",0.00103136,3.34848489,0.00103026,"2020-03-27T14:29:24.613",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,400,3069,3245.05533286
"249",0.00103136,3.34848489,0.00103058,"2020-03-27T14:29:29.457",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,400,3070,3245.05533286
"250",0.00103136,3.34848489,0.00103059,"2020-03-27T14:29:34.647",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,399,3068,3245.05533286
"251",0.00103136,3.34848489,0.00103091,"2020-03-27T14:29:39.477",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,401,3070,3245.05533286
"252",0.00103136,3.34848489,0.00103123,"2020-03-27T14:29:44.657",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,400,3069,3245.05533286
"253",0.00103136,3.34848489,0.00102909,"2020-03-27T14:29:49.497",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,398,3070,3245.05533286
"254",0.00103136,3.34848489,0.00102943,"2020-03-27T14:29:54.663",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,400,3069,3245.05533286
"255",0.00103136,3.34848489,0.00102944,"2020-03-27T14:29:59.48",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,401,3069,3245.05533286
"256",0.00103136,3.34848489,0.00102976,"2020-03-27T14:30:04.48",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,400,3071,3245.05533286
"257",0.00103136,3.34848489,0.00103007,"2020-03-27T14:30:09.487",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,398,3066,3245.05533286
"258",0.00103136,3.34848489,0.0010304,"2020-03-27T14:30:14.67",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,398,3067,3245.05533286
"259",0.00103136,3.34848489,0.0010304,"2020-03-27T14:30:19.493",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,400,3066,3245.05533286
"260",0.00103136,3.34848489,0.00103012,"2020-03-27T14:30:24.673",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,398,3068,3245.05533286
"261",0.00103136,3.34848489,0.00103045,"2020-03-27T14:30:29.5",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,400,3068,3245.05533286
"262",0.00103136,3.34848489,0.00103077,"2020-03-27T14:30:34.68",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,399,3069,3245.05533286
"263",0.00103136,3.34848489,0.00103078,"2020-03-27T14:30:39.513",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,401,3068,3245.05533286
"264",0.00103136,3.34848489,0.0010312,"2020-03-27T14:30:49.5",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,402,3068,3245.05533286
"265",0.00103136,3.34848489,0.0010312,"2020-03-27T14:30:54.743",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,399,3066,3245.05533286
"266",0.00103444,3.34848489,0.0010312,"2020-03-27T14:30:59.59",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,401,3067,3245.05533286
"267",0.00103441,3.34951625,0.0010312,"2020-03-27T14:31:04.693",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,399,3068,3246.05533286
"268",0.00103438,3.34951625,0.0010312,"2020-03-27T14:31:09.557",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,400,3069,3246.05533286
"269",0.00103427,3.34951625,0.00103122,"2020-03-27T14:31:14.7",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,400,3068,3246.05533286
"270",0.00103427,3.34951625,0.00103153,"2020-03-27T14:31:19.56",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,400,3069,3246.05533286
"271",0.00103427,3.34951625,0.00103164,"2020-03-27T14:31:24.713",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,399,3069,3246.05533286
"272",0.00103427,3.34951625,0.00103164,"2020-03-27T14:31:29.587",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,398,3070,3246.05533286
"273",0.00103427,3.34951625,0.00103174,"2020-03-27T14:31:34.76",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,399,3070,3246.05533286
"274",0.00103516,3.34951625,0.00103174,"2020-03-27T14:31:39.57",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,400,3069,3246.05533286
"275",0.00103481,3.34951625,0.00103174,"2020-03-27T14:31:44.75",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,399,3071,3246.05533286
"276",0.00103469,3.34951625,0.00103174,"2020-03-27T14:31:49.603",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,400,3071,3246.05533286
"277",0.00103468,3.34951625,0.00103174,"2020-03-27T14:31:54.827",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,400,3071,3246.05533286
"278",0.00103467,3.34951625,0.00103174,"2020-03-27T14:31:59.6",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,400,3071,3246.05533286
"279",0.00103465,3.34951625,0.00103174,"2020-03-27T14:32:04.77",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,401,3070,3246.05533286
"280",0.00103464,3.34951625,0.00103175,"2020-03-27T14:32:09.587",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,399,3069,3246.05533286
"281",0.00103471,3.34951625,0.00103186,"2020-03-27T14:32:14.77",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,401,3070,3246.05533286
"282",0.0010347,3.34951625,0.00103186,"2020-03-27T14:32:19.603",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,401,3070,3246.05533286
"283",0.0010347,3.34951625,0.00103186,"2020-03-27T14:32:24.793",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,401,3070,3246.05533286
"284",0.00103469,3.34951625,0.00103177,"2020-03-27T14:32:29.623",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,401,3071,3246.05533286
"285",0.00103469,3.34951625,0.00103177,"2020-03-27T14:32:34.803",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,400,3071,3246.05533286
"286",0.00103481,3.34951625,0.00103177,"2020-03-27T14:32:39.623",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,401,3069,3246.05533286
"287",0.00103471,3.34951625,0.00103179,"2020-03-27T14:32:49.613",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,401,3070,3246.05533286
"288",0.00103471,3.34951625,0.00103179,"2020-03-27T14:32:49.613",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,401,3070,3246.05533286
"289",0.00103469,3.34951625,0.00103179,"2020-03-27T14:32:59.6",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,399,3071,3246.05533286
"290",0.00103468,3.34951625,0.00103179,"2020-03-27T14:33:04.607",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,401,3072,3246.05533286
"291",0.00103468,3.34951625,0.00103081,"2020-03-27T14:33:09.62",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,397,3070,3246.05533286
"292",0.00103481,3.34951625,0.00103083,"2020-03-27T14:33:14.677",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,400,3069,3246.05533286
"293",0.00103479,3.34951625,0.00103115,"2020-03-27T14:33:19.63",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,399,3070,3246.05533286
"294",0.00103468,3.34951625,0.00103147,"2020-03-27T14:33:24.81",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,400,3072,3246.05533286
"295",0.00103466,3.34951625,0.00103178,"2020-03-27T14:33:29.64",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,399,3072,3246.05533286
"296",0.00103466,3.34951625,0.00103179,"2020-03-27T14:33:34.817",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,400,3072,3246.05533286
"297",0.00103465,3.34951625,0.00103181,"2020-03-27T14:33:39.65",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,399,3072,3246.05533286
"298",0.00103465,3.34951625,0.00103096,"2020-03-27T14:33:44.817",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,400,3071,3246.05533286
"299",0.00103465,3.34951625,0.00103129,"2020-03-27T14:33:49.647",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,400,3070,3246.05533286
"300",0.00103464,3.34951625,0.0010316,"2020-03-27T14:33:54.837",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,398,3069,3246.05533286
"301",0.00103463,3.34951625,0.00103161,"2020-03-27T14:33:59.68",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,400,3071,3246.05533286
"302",0.00103463,3.34951625,0.00103172,"2020-03-27T14:34:04.89",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,399,3071,3246.05533286
"303",0.00103463,3.34951625,0.00103173,"2020-03-27T14:34:09.72",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,399,3071,3246.05533286
"304",0.00103463,3.34951625,0.00103173,"2020-03-27T14:34:14.893",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,401,3070,3246.05533286
"305",0.00103463,3.34951625,0.00103174,"2020-03-27T14:34:19.74",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,400,3070,3246.05533286
"306",0.00103462,3.34951625,0.00103025,"2020-03-27T14:34:24.913",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,398,3071,3246.05533286
"307",0.00103429,3.34951625,0.00103056,"2020-03-27T14:34:29.743",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,399,3073,3246.05533286
"308",0.00103398,3.34951625,0.00103067,"2020-03-27T14:34:34.93",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,399,3071,3246.05533286
"309",0.00103398,3.34951625,0.00103068,"2020-03-27T14:34:39.767",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,401,3070,3246.05533286
"310",0.00103398,3.34951625,0.00103068,"2020-03-27T14:34:44.94",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,401,3069,3246.05533286
"311",0.00103397,3.34951625,0.00103078,"2020-03-27T14:34:49.763",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,399,3070,3246.05533286
"312",0.00103416,3.34951625,0.0010308,"2020-03-27T14:34:59.743",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,400,3070,3246.05533286
"313",0.00103415,3.34951625,0.0010308,"2020-03-27T14:35:04.727",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,400,3070,3246.05533286
"314",0.00103414,3.34951625,0.0010308,"2020-03-27T14:35:09.743",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,401,3071,3246.05533286
"315",0.00103383,3.34951625,0.00103079,"2020-03-27T14:35:14.737",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,400,3070,3246.05533286
"316",0.00103372,3.34951625,0.00103026,"2020-03-27T14:35:19.753",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,399,3069,3246.05533286
"317",0.00103371,3.34951625,0.00103056,"2020-03-27T14:35:24.753",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,399,3071,3246.05533286
"318",0.00103372,3.34951625,0.00103067,"2020-03-27T14:35:29.77",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,399,3070,3246.05533286
"319",0.00103372,3.34951625,0.00103067,"2020-03-27T14:35:34.767",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,399,3069,3246.05533286
"320",0.00103372,3.34951625,0.00103067,"2020-03-27T14:35:39.78",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,399,3070,3246.05533286
"321",0.00103372,3.34951625,0.00103067,"2020-03-27T14:35:44.98",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,399,3071,3246.05533286
"322",0.00103372,3.34951625,0.00103067,"2020-03-27T14:35:49.793",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,399,3071,3246.05533286
"323",0.00103372,3.34951625,0.00103079,"2020-03-27T14:35:54.783",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,401,3071,3246.05533286
"324",0.00103372,3.34951625,0.00103079,"2020-03-27T14:35:59.79",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,400,3071,3246.05533286
"325",0.00103372,3.34951625,0.0010308,"2020-03-27T14:36:04.79",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,401,3069,3246.05533286
"326",0.00103372,3.34951625,0.0010308,"2020-03-27T14:36:09.82",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,401,3068,3246.05533286
"327",0.00103372,3.34951625,0.00103079,"2020-03-27T14:36:14.8",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,399,3070,3246.05533286
"328",0.00103372,3.34951625,0.00103079,"2020-03-27T14:36:19.787",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,400,3069,3246.05533286
"329",0.00103361,3.34951625,0.00103068,"2020-03-27T14:36:24.793",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,401,3070,3246.05533286
"330",0.0010336,3.34951625,0.00103069,"2020-03-27T14:36:29.883",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,399,3071,3246.05533286
"331",0.00103369,3.34951625,0.0010307,"2020-03-27T14:36:34.803",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,400,3070,3246.05533286
"332",0.00103368,3.34951625,0.0010307,"2020-03-27T14:36:39.79",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,401,3070,3246.05533286
"333",0.00103368,3.34951625,0.0010307,"2020-03-27T14:36:44.793",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,401,3070,3246.05533286
"334",0.00103368,3.34951625,0.0010307,"2020-03-27T14:36:49.777",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,402,3070,3246.05533286
"335",0.00103366,3.34951625,0.0010307,"2020-03-27T14:36:54.787",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,401,3070,3246.05533286
"336",0.00103393,3.34951625,0.0010307,"2020-03-27T14:36:59.78",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,400,3072,3246.05533286
"337",0.00103383,3.34951625,0.0010307,"2020-03-27T14:37:04.807",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,400,3072,3246.05533286
"338",0.00103383,3.34951625,0.0010307,"2020-03-27T14:37:14.803",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,400,3071,3246.05533286
"339",0.00103383,3.34951625,0.00103071,"2020-03-27T14:37:19.813",0.00104922,0.00103136,0.00101783,"BTC-NEO",0.00102674,400,3071,3246.05533286
